entry_index,record_start_hex,id_offset_hex,value,u32_00,u32_04,u32_08,u32_0c,u32_10,u32_14,u32_18,u32_1c,u32_20,u32_24,u32_28,u32_2c,u32_30,u32_34,u32_38,u32_3c
52,0x9f5f4,0x9f614,308,307,0,0,0,0,0,0,341,308,0,0,0,0,0,0,341
52,0x9fa14,0x9fa34,26,25,0,0,0,0,0,0,342,26,0,0,0,0,0,0,342
52,0x9fdf4,0x9fe14,308,307,0,0,0,0,0,0,342,308,0,0,0,0,0,0,342
52,0xa0214,0xa0234,26,25,0,0,0,0,0,0,343,26,0,0,0,0,0,0,343
52,0xa05f4,0xa0614,308,307,0,0,0,0,0,0,343,308,0,0,0,0,0,0,343
52,0xa0a14,0xa0a34,26,25,0,0,0,0,0,0,344,26,0,0,0,0,0,0,344
52,0xa0df4,0xa0e14,308,307,0,0,0,0,0,0,344,308,0,0,0,0,0,0,344
52,0xa1214,0xa1234,26,25,0,0,0,0,0,0,345,26,0,0,0,0,0,0,345
52,0xa15f4,0xa1614,308,307,0,0,0,0,0,0,345,308,0,0,0,0,0,0,345
52,0xa1a14,0xa1a34,26,25,0,0,0,0,0,0,346,26,0,0,0,0,0,0,346
52,0xa1df4,0xa1e14,308,307,0,0,0,0,0,0,346,308,0,0,0,0,0,0,346
52,0xa2214,0xa2234,26,25,0,0,0,0,0,0,347,26,0,0,0,0,0,0,347
52,0xa25f4,0xa2614,308,307,0,0,0,0,0,0,347,308,0,0,0,0,0,0,347
52,0xa2a14,0xa2a34,26,25,0,0,0,0,0,0,348,26,0,0,0,0,0,0,348
52,0xa2df4,0xa2e14,308,307,0,0,0,0,0,0,348,308,0,0,0,0,0,0,348
52,0xa3214,0xa3234,26,25,0,0,0,0,0,0,349,26,0,0,0,0,0,0,349
52,0xa35f4,0xa3614,308,307,0,0,0,0,0,0,349,308,0,0,0,0,0,0,349
52,0xa3a14,0xa3a34,26,25,0,0,0,0,0,0,350,26,0,0,0,0,0,0,350
52,0xa3df4,0xa3e14,308,307,0,0,0,0,0,0,350,308,0,0,0,0,0,0,350
52,0xa4214,0xa4234,26,25,0,0,0,0,0,0,351,26,0,0,0,0,0,0,351
52,0xa45f4,0xa4614,308,307,0,0,0,0,0,0,351,308,0,0,0,0,0,0,351
52,0xa4a14,0xa4a34,26,25,0,0,0,0,0,0,352,26,0,0,0,0,0,0,352
52,0xa4df4,0xa4e14,308,307,0,0,0,0,0,0,352,308,0,0,0,0,0,0,352
52,0xa5214,0xa5234,26,25,0,0,0,0,0,0,353,26,0,0,0,0,0,0,353
52,0xa55f4,0xa5614,308,307,0,0,0,0,0,0,353,308,0,0,0,0,0,0,353
52,0xa5a14,0xa5a34,26,25,0,0,0,0,0,0,354,26,0,0,0,0,0,0,354
52,0xa5df4,0xa5e14,308,307,0,0,0,0,0,0,354,308,0,0,0,0,0,0,354
52,0xa6214,0xa6234,26,25,0,0,0,0,0,0,355,26,0,0,0,0,0,0,355
52,0xa65f4,0xa6614,308,307,0,0,0,0,0,0,355,308,0,0,0,0,0,0,355
52,0xa6a14,0xa6a34,26,25,0,0,0,0,0,0,356,26,0,0,0,0,0,0,356
52,0xa6df4,0xa6e14,308,307,0,0,0,0,0,0,356,308,0,0,0,0,0,0,356
52,0xa7214,0xa7234,26,25,0,0,0,0,0,0,357,26,0,0,0,0,0,0,357
52,0xa75f4,0xa7614,308,307,0,0,0,0,0,0,357,308,0,0,0,0,0,0,357
52,0xa7a14,0xa7a34,26,25,0,0,0,0,0,0,358,26,0,0,0,0,0,0,358
52,0xa7df4,0xa7e14,308,307,0,0,0,0,0,0,358,308,0,0,0,0,0,0,358
52,0xa8214,0xa8234,26,25,0,0,0,0,0,0,359,26,0,0,0,0,0,0,359
52,0xa85f4,0xa8614,308,307,0,0,0,0,0,0,359,308,0,0,0,0,0,0,359
52,0xa8a14,0xa8a34,26,25,0,0,0,0,0,0,360,26,0,0,0,0,0,0,360
52,0xa8df4,0xa8e14,308,307,0,0,0,0,0,0,360,308,0,0,0,0,0,0,360
52,0xa9214,0xa9234,26,25,0,0,0,0,0,0,361,26,0,0,0,0,0,0,361
52,0xa95f4,0xa9614,308,307,0,0,0,0,0,0,361,308,0,0,0,0,0,0,361
52,0xa9a14,0xa9a34,26,25,0,0,0,0,0,0,362,26,0,0,0,0,0,0,362
52,0xa9df4,0xa9e14,308,307,0,0,0,0,0,0,362,308,0,0,0,0,0,0,362
52,0xaa214,0xaa234,26,25,0,0,0,0,0,0,363,26,0,0,0,0,0,0,363
52,0xaa5f4,0xaa614,308,307,0,0,0,0,0,0,363,308,0,0,0,0,0,0,363
52,0xaaa14,0xaaa34,26,25,0,0,0,0,0,0,364,26,0,0,0,0,0,0,364
52,0xaadf4,0xaae14,308,307,0,0,0,0,0,0,364,308,0,0,0,0,0,0,364
52,0xab214,0xab234,26,25,0,0,0,0,0,0,365,26,0,0,0,0,0,0,365
52,0xab5f4,0xab614,308,307,0,0,0,0,0,0,365,308,0,0,0,0,0,0,365
52,0xaba14,0xaba34,26,25,0,0,0,0,0,0,366,26,0,0,0,0,0,0,366
52,0xabdf4,0xabe14,308,307,0,0,0,0,0,0,366,308,0,0,0,0,0,0,366
52,0xac214,0xac234,26,25,0,0,0,0,0,0,367,26,0,0,0,0,0,0,367
52,0xac5f4,0xac614,308,307,0,0,0,0,0,0,367,308,0,0,0,0,0,0,367
52,0xaca14,0xaca34,26,25,0,0,0,0,0,0,368,26,0,0,0,0,0,0,368
52,0xacdf4,0xace14,308,307,0,0,0,0,0,0,368,308,0,0,0,0,0,0,368
52,0xad214,0xad234,26,25,0,0,0,0,0,0,369,26,0,0,0,0,0,0,369
52,0xad5f4,0xad614,308,307,0,0,0,0,0,0,369,308,0,0,0,0,0,0,369
52,0xada14,0xada34,26,25,0,0,0,0,0,0,370,26,0,0,0,0,0,0,370
52,0xaddf4,0xade14,308,307,0,0,0,0,0,0,370,308,0,0,0,0,0,0,370
52,0xae214,0xae234,26,25,0,0,0,0,0,0,371,26,0,0,0,0,0,0,371
52,0xae5f4,0xae614,308,307,0,0,0,0,0,0,371,308,0,0,0,0,0,0,371
52,0xae894,0xae8b4,308,307,0,0,0,0,0,0,372,308,0,0,0,0,0,0,372
52,0xaed34,0xaed54,308,307,0,0,0,0,0,0,373,308,0,0,0,0,0,0,373
52,0xaf1d4,0xaf1f4,308,307,0,0,0,0,0,0,374,308,0,0,0,0,0,0,374
52,0xaf674,0xaf694,308,307,0,0,0,0,0,0,375,308,0,0,0,0,0,0,375
52,0xafb34,0xafb54,308,307,0,0,0,0,0,0,376,308,0,0,0,0,0,0,376
52,0xaffd4,0xafff4,308,307,0,0,0,0,0,0,377,308,0,0,0,0,0,0,377
52,0xb0474,0xb0494,308,307,0,0,0,0,0,0,378,308,0,0,0,0,0,0,378
52,0xb0914,0xb0934,308,307,0,0,0,0,0,0,379,308,0,0,0,0,0,0,379
52,0xb0db4,0xb0dd4,308,307,0,0,0,0,0,0,380,308,0,0,0,0,0,0,380
52,0xb1254,0xb1274,308,307,0,0,0,0,0,0,381,308,0,0,0,0,0,0,381
52,0xb16f4,0xb1714,308,307,0,0,0,0,0,0,382,308,0,0,0,0,0,0,382
52,0xb1b94,0xb1bb4,308,307,0,0,0,0,0,0,383,308,0,0,0,0,0,0,383
52,0xb2034,0xb2054,308,307,0,0,0,0,0,0,384,308,0,0,0,0,0,0,384
52,0xb24d4,0xb24f4,308,307,0,0,0,0,0,0,385,308,0,0,0,0,0,0,385
52,0xb2974,0xb2994,308,307,0,0,0,0,0,0,386,308,0,0,0,0,0,0,386
52,0xb2e14,0xb2e34,308,307,0,0,0,0,0,0,387,308,0,0,0,0,0,0,387
52,0xb32b4,0xb32d4,308,307,0,0,0,0,0,0,388,308,0,0,0,0,0,0,388
52,0xb3754,0xb3774,308,307,0,0,0,0,0,0,389,308,0,0,0,0,0,0,389
52,0xb3bf4,0xb3c14,308,307,0,0,0,0,0,0,390,308,1,0,0,0,0,0,390
52,0xb4094,0xb40b4,308,307,0,0,0,0,0,0,391,308,0,0,0,0,0,0,391
52,0xb4534,0xb4554,308,307,0,0,0,0,0,0,392,308,0,0,0,0,0,0,392
52,0xb49d4,0xb49f4,308,307,0,0,0,0,0,0,393,308,0,0,0,0,0,0,393
52,0xb4e74,0xb4e94,308,307,0,0,0,0,0,0,394,308,0,0,0,0,0,0,394
52,0xb5314,0xb5334,308,307,0,0,0,0,0,0,395,308,0,0,0,0,0,0,395
52,0xb57b4,0xb57d4,308,307,0,0,0,0,0,0,396,308,0,0,0,0,0,0,396
52,0xb5c54,0xb5c74,308,307,0,0,0,0,0,0,397,308,0,0,0,0,0,0,397
52,0xb60f4,0xb6114,308,307,0,0,0,0,0,0,398,308,0,0,0,0,0,0,398
52,0xb6594,0xb65b4,308,307,0,0,0,0,0,0,399,308,0,0,0,0,0,0,399
52,0xb6a34,0xb6a54,308,307,0,0,0,0,0,0,400,308,0,0,0,0,0,0,400
52,0xb6ed4,0xb6ef4,308,307,0,0,0,0,0,0,401,308,0,0,0,0,0,0,401
52,0xb7374,0xb7394,308,307,0,0,0,0,0,0,402,308,0,0,0,0,0,0,402
52,0xb7814,0xb7834,308,307,0,0,0,0,0,0,403,308,0,0,0,0,0,0,403
52,0xb7cb4,0xb7cd4,308,307,0,0,0,0,0,0,404,308,0,0,0,0,0,0,404
52,0xb8154,0xb8174,308,307,0,0,0,0,0,0,405,308,0,0,0,0,0,0,405
52,0xb85f4,0xb8614,308,307,0,0,0,0,0,0,406,308,0,0,0,0,0,0,406
52,0xb8a94,0xb8ab4,308,307,0,0,0,0,0,0,407,308,0,0,0,0,0,0,407
52,0xb8f34,0xb8f54,308,307,0,0,0,0,0,0,408,308,0,0,0,0,0,0,408
52,0xb93d4,0xb93f4,308,307,0,0,0,0,0,0,409,308,0,0,0,0,0,0,409
52,0xb98f4,0xb9914,308,307,641,0,256,0,0,0,411,308,2049,0,256,0,0,0,411
52,0xb9d94,0xb9db4,308,307,131073,0,128,0,0,0,412,308,262145,0,128,0,0,0,412
52,0xba234,0xba254,308,307,0,0,0,0,0,0,413,308,0,0,0,0,0,0,413
52,0xba6d4,0xba6f4,308,307,0,0,0,0,0,0,414,308,0,0,0,0,0,0,414
52,0xbab74,0xbab94,308,307,0,0,0,0,0,0,415,308,0,0,0,0,0,0,415
52,0xbb014,0xbb034,308,307,0,0,0,0,0,0,416,308,0,0,0,0,0,0,416
52,0xbb4b4,0xbb4d4,308,307,0,0,0,0,0,0,417,308,0,0,0,0,0,0,417
52,0xbb954,0xbb974,308,307,0,0,0,0,0,0,418,308,0,0,0,0,0,0,418
52,0xbbdf4,0xbbe14,308,307,0,0,0,0,0,0,419,308,0,0,0,0,0,0,419
52,0xbc294,0xbc2b4,308,307,0,0,0,0,0,0,420,308,0,0,0,0,0,0,420
52,0xbc734,0xbc754,308,307,0,0,0,0,0,0,421,308,0,0,0,0,0,0,421
52,0xbcbd4,0xbcbf4,308,307,0,0,0,0,0,0,422,308,0,0,0,0,0,0,422
52,0xbd074,0xbd094,308,307,16665,0,2,0,0,0,423,308,33289,0,6,0,0,0,423
52,0xbd514,0xbd534,308,307,0,0,0,0,0,0,424,308,0,0,0,0,0,0,424
52,0xbd9b4,0xbd9d4,308,307,0,0,0,0,0,0,425,308,0,0,0,0,0,0,425
52,0xbde54,0xbde74,308,307,0,0,0,0,0,0,426,308,0,0,0,0,0,0,426
52,0xbe2f4,0xbe314,308,307,0,0,0,0,0,0,427,308,0,0,0,0,0,0,427
52,0xc2170,0xc2190,586,585,50,0,0,0,0,0,0,586,0,0,0,0,0,0,0
52,0xc2190,0xc21b0,586,586,0,0,0,0,0,0,0,586,30,0,0,0,0,0,0
52,0xc21b0,0xc21d0,586,586,30,0,0,0,0,0,0,586,50,0,0,0,0,0,0
52,0xc36d0,0xc36f0,643,642,50,0,0,0,0,0,0,643,0,0,0,0,0,0,0
52,0xc36f0,0xc3710,643,643,0,0,0,0,0,0,0,643,30,0,0,0,0,0,0
52,0xc3710,0xc3730,643,643,30,0,0,0,0,0,0,643,50,0,0,0,0,0,0
52,0xc4bd0,0xc4bf0,699,698,50,0,0,0,0,0,0,699,0,0,0,0,0,0,0
52,0xc4bf0,0xc4c10,699,699,0,0,0,0,0,0,0,699,30,0,0,0,0,0,0
52,0xc4c10,0xc4c30,699,699,30,0,0,0,0,0,0,699,50,0,0,0,0,0,0
54,0xdb8,0xdd8,26,18,19,20,21,22,23,24,25,26,27,28,228,10,238,10,248
54,0xdfc,0xe1c,294,257,9,266,9,275,9,284,10,294,10,304,9,313,9,322,9
54,0x1054,0x1074,26,18,19,20,21,22,23,24,30,26,27,0,31,252,10,262,12
54,0x1084,0x10a4,292,252,10,262,12,274,10,284,8,292,11,303,11,314,11,325,13
54,0x14f0,0x1510,26,18,19,20,21,22,23,24,25,26,0,0,0,29,236,10,246
54,0x1a4c,0x1a6c,294,250,12,262,10,272,12,284,10,294,12,306,10,316,12,328,12
54,0x1c80,0x1ca0,26,3223647,0,0,0,2,16,144,0,26,0,0,0,0,1,2,3
54,0x1d00,0x1d20,26,20,21,22,23,24,25,0,0,26,212,8,220,12,232,12,244
54,0x2484,0x24a4,26,18,19,20,21,22,23,24,25,26,27,7,28,228,8,236,10
54,0x2a4c,0x2a6c,292,260,7,267,8,275,8,283,9,292,9,301,9,1867341648,7103844,1599233872,1953720656
54,0x350c,0x352c,292,247,11,258,11,269,11,280,12,292,12,304,8,312,8,320,11
54,0x3914,0x3934,294,251,9,260,11,271,11,282,12,294,9,1867341648,7103844,1632001872,811558243,1599078448,1919508808
54,0x49cc,0x49ec,26,18,19,21,22,23,24,25,0,26,28,228,7,235,7,242,8
54,0x50ec,0x510c,292,228,16,244,16,260,16,276,16,292,16,308,16,324,16,340,10
54,0x50f4,0x5114,308,244,16,260,16,276,16,292,16,308,16,324,16,340,10,350,10
54,0x79e4,0x7a04,294,259,9,268,7,275,10,285,9,294,10,304,10,314,10,324,10
54,0x8e30,0x8e50,26,1833525072,1952670064,1819236191,102,2,16,144,0,26,0,0,0,0,1,2,3
54,0x8eb0,0x8ed0,26,20,21,22,23,24,25,0,0,26,212,12,224,12,236,12,248
54,0x8ef4,0x8f14,308,260,12,272,12,284,12,296,12,308,12,320,12,332,12,344,12
54,0xac34,0xac54,294,251,13,264,10,274,10,284,10,294,9,303,9,312,6,1632132944,825253748
54,0xadd4,0xadf4,292,238,12,250,20,270,12,282,10,292,9,301,10,311,9,320,9
54,0xb1f8,0xb218,26,18,14,15,21,22,23,24,25,26,5,6,27,28,36,37,38
54,0xb36c,0xb38c,643,607,9,616,9,625,9,634,9,643,9,652,9,661,9,670,9
54,0xbec8,0xbee8,26,144,0,28,0,0,0,16,17,26,27,23,24,0,1,2,3
54,0xcea4,0xcec4,26,13,14,15,21,22,23,24,25,26,27,28,29,30,31,32,33
54,0xd2ac,0xd2cc,292,248,10,258,12,270,12,282,10,292,13,305,15,320,13,333,13
54,0xdbb8,0xdbd8,26,18,19,20,21,22,23,24,25,26,27,28,0,0,0,29,236
54,0xe52c,0xe54c,294,240,16,256,16,272,10,282,12,294,10,304,12,316,10,326,12
54,0xe9a4,0xe9c4,308,268,10,278,10,288,10,298,10,308,7,315,9,324,9,1632132944,811557998
54,0xf704,0xf724,292,256,6,262,10,272,10,282,10,292,10,302,10,312,10,322,10
54,0x10130,0x10150,26,16,17,18,21,22,23,24,25,26,27,28,29,30,31,32,33
54,0x10704,0x10724,308,265,9,274,11,285,11,296,12,308,12,320,9,329,9,1866620752,811563364
54,0x119a8,0x119c8,26,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
54,0x11db4,0x11dd4,294,258,9,267,9,276,9,285,9,294,9,303,12,315,12,327,13
58,0x15c0,0x15e0,26,16,16,0,0,17,17,0,0,26,0,0,0,0,0,0,0
58,0x2910,0x2930,26,15,15,0,0,17,17,0,0,26,0,0,0,0,0,0,0
58,0x3b20,0x3b40,26,16,19,0,0,17,17,0,0,26,0,0,0,0,0,0,0
58,0x8584,0x85a4,26,24,0,0,16,25,0,0,16,26,0,0,3,0,0,0,6
58,0xbd70,0xbd90,26,16,21,0,0,17,17,0,0,26,0,0,0,0,0,0,0
59,0x7810,0x7830,292,801,4294967295,4294967295,4294967295,4294967295,0,4286564766,4286564766,292,64,1065353216,3212836864,3212836864,1120403456,1073741824,1073741824
59,0x89f0,0x8a10,911,0,0,1065353216,1065353216,0,0,0,0,911,4294967295,4294967295,4294967295,4294967295,0,4286564766,4286564766
59,0x8b94,0x8bb4,911,4294967295,4294967295,4294967295,4294967295,0,4286564766,4286564766,900,911,1065353216,3212836864,3212836864,1114636288,1065353216,1065353216,1065353216
59,0x8d14,0x8d34,911,4294967295,4294967295,4294967295,4294967295,0,4286564766,4286564766,900,911,1065353216,3212836864,3212836864,1114636288,1065353216,1065353216,1065353216
59,0x9014,0x9034,911,4294967295,4294967295,4294967295,4294967295,0,4286564766,4286564766,900,911,1065353216,3212836864,3212836864,1114636288,1065353216,1065353216,1065353216
59,0x9254,0x9274,911,4294967295,4294967295,4294967295,4294967295,0,4286564766,4286564766,900,911,1065353216,3212836864,3212836864,1114636288,1065353216,1065353216,1065353216
59,0x93d4,0x93f4,911,4294967295,4294967295,4294967295,4294967295,0,4286564766,4286564766,900,911,1065353216,3212836864,3212836864,1114636288,1065353216,1065353216,1065353216
59,0x9554,0x9574,911,4294967295,4294967295,4294967295,4294967295,0,4286564766,4286564766,900,911,1065353216,3212836864,3212836864,1114636288,1065353216,1065353216,1065353216
59,0x9614,0x9634,911,4294967295,4294967295,4294967295,4294967295,0,4286564766,4286564766,900,911,1065353216,3212836864,3212836864,1114636288,1065353216,1065353216,1065353216
59,0x9794,0x97b4,911,4294967295,4294967295,4294967295,4294967295,0,4286564766,4286564766,900,911,1065353216,3212836864,3212836864,1114636288,1065353216,1065353216,1065353216
59,0x9914,0x9934,911,4294967295,4294967295,4294967295,4294967295,0,4286564766,4286564766,900,911,1065353216,3212836864,3212836864,1114636288,1065353216,1065353216,1065353216
59,0x9c14,0x9c34,911,4294967295,4294967295,4294967295,4294967295,0,4286564766,4286564766,901,911,1065353216,3212836864,3212836864,1114636288,1065353216,1090519040,1065353216
59,0x9d94,0x9db4,911,4294967295,4294967295,4294967295,4294967295,0,4286564766,4286564766,900,911,1065353216,3212836864,3212836864,1114636288,1065353216,1065353216,1065353216
59,0x9f14,0x9f34,911,4294967295,4294967295,4294967295,4294967295,0,4286564766,4286564766,900,911,1065353216,3212836864,3212836864,1114636288,1065353216,1065353216,1065353216
59,0xa094,0xa0b4,911,4294967295,4294967295,4294967295,4294967295,0,4286564766,4286564766,900,911,1065353216,3212836864,3212836864,1114636288,1065353216,1065353216,1065353216
59,0xa214,0xa234,911,4294967295,4294967295,4294967295,4294967295,0,4286564766,4286564766,943,911,1065353216,3212836864,3212836864,1114636288,1065353216,1065353216,1065353216
59,0x19d50,0x19d70,292,4411,32899071,4294967295,4901,4294967295,0,4286564766,4286564766,292,4521,1065353216,0,1092616192,1123024896,1065353216,1065353216
59,0x1d6f0,0x1d710,4713,0,0,1065353216,1065353216,128,0,0,0,4713,4294967295,4294967295,4294967295,4294967295,0,4286564766,4286564766
59,0x573d0,0x573f0,292,19410,4294967295,4294967295,4294967295,4294967295,0,4286564766,4286564766,292,19621,1065353216,3212836864,3212836864,1119092736,1072064102,1072064102
59,0x82ed0,0x82ef0,292,29410,4294967295,4294967295,4294967295,4294967295,0,4286564766,4286564766,292,29570,1065353216,1092616192,1101004800,1114636288,1065353216,1065353216
59,0xbdcd0,0xbdcf0,292,39006,4294967295,4294967295,4294967295,4294967295,0,4286564766,4286564766,292,39020,1065353216,3212836864,3212836864,1086324736,1065353216,1065353216
59,0x11cad0,0x11caf0,292,603411,4294967295,4294967295,4294967295,4294967295,0,4286564766,4286564766,292,0,1065353216,0,1092616192,1114636288,1065353216,1065353216
59,0x167950,0x167970,292,722410,4294967295,4294967295,4294967295,4294967295,0,4286564766,4286564766,292,722410,1065353216,1086324736,3212836864,1117782016,1065353216,1065353216
60,0xcec,0xd0c,911,6,1106247680,4294967295,4294967295,4294967295,910,1,65536,911,0,3212836864,3212836864,1,0,4294967295,4294967295
60,0x4e80,0x4ea0,4713,3212836864,3212836864,3212836864,1,1119092736,4294967295,4294967295,4294967295,4713,0,7,4716,3212836864,3212836864,3212836864,1
60,0x4eb0,0x4ed0,4713,3212836864,3212836864,3212836864,1,1097859072,4294967295,4294967295,4294967295,4713,1,7,4719,3212836864,3212836864,3212836864,1
60,0x4ee0,0x4f00,4713,3212836864,3212836864,3212836864,1,1119092736,4294967295,4294967295,4294967295,4713,2,7,4716,3212836864,3212836864,3212836864,1
60,0xc044,0xc064,26,0,131072,11851,1065353216,3212836864,3212836864,1,0,26,4294967295,4294967295,11855,0,0,350,3212836864
60,0x285d4,0x285f4,26,0,0,37711,0,3212836864,3212836864,1,0,26,4294967295,4294967295,37710,1,0,37712,0
60,0x28634,0x28654,26,0,0,37714,0,3212836864,3212836864,1,0,26,4294967295,4294967295,37713,1,0,37716,0
60,0x55878,0x55898,26,720896,727536,3212836864,3212836864,3212836864,1,0,4294967295,26,4294967295,727528,1,720896,727536,3212836864,3212836864
60,0x55938,0x55958,26,720897,4294967295,3212836864,3212836864,3212836864,1,0,4294967295,26,4294967295,727528,5,851969,4294967295,3212836864,3212836864
60,0x56084,0x560a4,26,1,65536,727651,3212836864,3212836864,3212836864,1,0,26,4294967295,4294967295,727651,0,851969,727020,3212836864
60,0x56144,0x56164,26,1,65536,727651,3212836864,3212836864,3212836864,1,0,26,4294967295,4294967295,727656,0,851969,727020,3212836864
60,0x57b88,0x57ba8,26,720897,4294967295,3212836864,3212836864,3212836864,1,0,4294967295,26,4294967295,727853,0,65536,727859,3212836864,3212836864
61,0x560,0x580,911,910,16,5039,0,910,45,4036,0,911,17,211,0,912,18,5039,0
61,0x624,0x644,26,24,4035,0,919,25,5047,0,920,26,5049,0,921,27,5053,0,921
61,0x15b4,0x15d4,26,0,10416,0,4852,0,10415,0,4853,26,10426,0,4855,28,10434,0,4856
61,0x21f4,0x2214,26,8,11005,0,10500,19,11028,0,10510,26,11011,0,10520,27,11011,0,10530
61,0x23f4,0x2414,26,16,11013,0,10651,17,11024,0,10652,26,11025,0,10653,13,11006,0,10654
61,0x5b44,0x5b64,26,24,13100,0,26614,25,13104,0,26615,26,13117,0,26625,0,2120,0,26629
61,0x5d34,0x5d54,26,24,13101,0,26797,25,13105,0,26798,26,13118,0,26800,29,13100,0,26802
61,0x6dc4,0x6de4,26,24,13708,0,30713,25,13708,0,30714,26,13708,0,30715,27,13708,0,30716
61,0x73a4,0x73c4,26,0,10108,0,31646,12,13808,0,31655,26,13807,0,31657,28,13810,0,31658
61,0x85e4,0x8604,26,24,11020,0,35791,25,11020,0,35792,26,11020,0,35793,27,11020,0,35794
61,0x9484,0x94a4,26,24,14714,0,40568,25,14714,0,40569,26,14714,0,40570,27,14714,0,40571
61,0xc2c4,0xc2e4,26,24,10124,0,408038,25,10124,0,408039,26,10124,0,408040,27,10124,0,408041
61,0xd374,0xd394,26,8,5012,0,603530,0,5012,0,603532,26,5012,0,603534,27,2005,0,603535
61,0xdc54,0xdc74,26,24,15108,0,702673,25,15108,0,702675,26,15106,0,702676,27,15107,0,702680
61,0xec64,0xec84,26,24,15407,0,708140,15,15407,0,708146,26,15407,0,708150,16,15407,0,708156
61,0x100f4,0x10114,26,22,15703,0,713627,25,15703,0,713628,26,15703,0,713632,0,15703,0,713633
61,0x12484,0x124a4,26,24,23619,0,724628,25,23415,0,724629,26,23619,0,724630,0,23632,0,724631
61,0x12be4,0x12c04,26,12,3331,0,724842,9,13709,0,724850,26,13709,0,724851,9,23400,0,724852
61,0x13174,0x13194,26,24,13300,0,725746,25,13300,0,725747,26,13300,0,725748,27,13300,0,725751
61,0x154c4,0x154e4,26,27,22680,0,735604,28,22680,0,735605,26,22682,0,735610,10,5002,0,735611
61,0x15704,0x15724,26,24,5002,0,735687,25,5002,0,735688,26,5002,0,735689,27,5002,0,735690
61,0x15b14,0x15b34,26,13,2010,0,735860,9,5002,0,735861,26,5002,0,735862,10,5002,0,735863
61,0x15bb4,0x15bd4,26,8,22717,0,738015,9,22717,0,738050,26,22703,0,738051,27,22727,0,738052
61,0x160b4,0x160d4,26,14,15510,0,743617,1,22765,0,743621,26,22751,0,743623,9,22768,0,743626
61,0x16834,0x16854,26,29,22823,0,745628,25,22836,0,745629,26,22836,0,745705,21,22820,0,745706
62,0x220,0x240,911,812,2,299,1065353216,910,0,119,3212836864,911,0,158,3212836864,912,0,119,3212836864
62,0x5ed8,0x5ef8,292,268,3212836864,20490,0,119,0,20490,1,292,0,20510,0,119,0,20510,1
62,0x60b8,0x60d8,292,247,0,20610,0,119,0,20610,1,292,0,20611,0,158,0,20611,1
62,0x6418,0x6438,292,277,0,20680,0,158,3212836864,20680,1,292,3212836864,20680,2,249,3212836864,20681,0
62,0x6438,0x6458,292,292,3212836864,20680,2,249,3212836864,20681,0,292,3212836864,20681,1,158,3212836864,20683,0
62,0x6468,0x6488,292,158,3212836864,20683,0,158,3212836864,20683,1,292,3212836864,20683,2,249,3212836864,20684,0
62,0x6498,0x64b8,292,249,3212836864,20684,0,158,3212836864,20684,1,292,3212836864,20684,2,249,3212836864,20720,0
62,0x68c8,0x68e8,292,97,3212836864,20881,2,158,3212836864,21410,0,292,3212836864,21410,1,249,3212836864,21411,0
62,0x68e8,0x6908,292,292,3212836864,21410,1,249,3212836864,21411,0,292,3212836864,21411,1,249,3212836864,21412,0
62,0x6908,0x6928,292,292,3212836864,21411,1,249,3212836864,21412,0,292,3212836864,21412,1,249,3212836864,21413,0
62,0x6928,0x6948,292,292,3212836864,21412,1,249,3212836864,21413,0,292,3212836864,21413,1,249,3212836864,21414,0
62,0x6948,0x6968,292,292,3212836864,21413,1,249,3212836864,21414,0,292,3212836864,21414,1,249,3212836864,21415,0
62,0x6968,0x6988,292,292,3212836864,21414,1,249,3212836864,21415,0,292,3212836864,21415,1,249,3212836864,21416,0
62,0x6988,0x69a8,292,292,3212836864,21415,1,249,3212836864,21416,0,292,3212836864,21416,1,249,3212836864,21490,0
62,0x69a8,0x69c8,292,292,3212836864,21416,1,249,3212836864,21490,0,292,3212836864,21490,1,249,3212836864,21491,0
62,0x69e8,0x6a08,292,112,3212836864,21491,1,113,3212836864,21560,0,292,3212836864,21560,1,249,3212836864,21590,0
62,0x6ad8,0x6af8,292,112,3212836864,21661,1,113,3212836864,21665,0,292,3212836864,21665,1,292,1101004800,21666,0
62,0x6ae8,0x6b08,292,113,3212836864,21665,0,292,3212836864,21665,1,292,1101004800,21666,0,292,3212836864,21666,1
62,0x6af8,0x6b18,292,292,3212836864,21665,1,292,1101004800,21666,0,292,3212836864,21666,1,292,1101004800,21670,0
62,0x6b08,0x6b28,292,292,1101004800,21666,0,292,3212836864,21666,1,292,1101004800,21670,0,292,3212836864,21691,0
62,0x6b18,0x6b38,292,292,3212836864,21666,1,292,1101004800,21670,0,292,3212836864,21691,0,384,3212836864,21710,0
62,0x6b48,0x6b68,292,384,3212836864,21710,0,113,3212836864,21710,1,292,3212836864,21711,0,113,3212836864,21711,1
62,0x6b68,0x6b88,292,292,3212836864,21711,0,113,3212836864,21711,1,292,3212836864,21811,0,292,3212836864,21811,1
62,0x6b78,0x6b98,292,113,3212836864,21711,1,292,3212836864,21811,0,292,3212836864,21811,1,270,3212836864,21815,0
62,0x6b98,0x6bb8,292,292,3212836864,21811,1,270,3212836864,21815,0,292,3212836864,21815,1,270,3212836864,21820,0
62,0x6bb8,0x6bd8,292,292,3212836864,21815,1,270,3212836864,21820,0,292,3212836864,21820,1,299,3212836864,21820,2
